,Time,LTCUSDT,COMPUSDT
24614,2023-06-21 13:05:00,84.41,29.18
24615,2023-06-21 13:06:00,84.46,29.2
24616,2023-06-21 13:07:00,84.54,29.23
24617,2023-06-21 13:08:00,84.46,29.24
24618,2023-06-21 13:09:00,84.44,29.24
24619,2023-06-21 13:10:00,84.41,29.2
24620,2023-06-21 13:11:00,84.42,29.2
24621,2023-06-21 13:12:00,84.41,29.2
24622,2023-06-21 13:13:00,84.39,29.17
24623,2023-06-21 13:14:00,84.43,29.2
24624,2023-06-21 13:15:00,84.47,29.23
24625,2023-06-21 13:16:00,84.51,29.19
24626,2023-06-21 13:17:00,84.39,29.17
24627,2023-06-21 13:18:00,84.48,29.18
24628,2023-06-21 13:19:00,84.54,29.22
24629,2023-06-21 13:20:00,84.47,29.18
24630,2023-06-21 13:21:00,84.53,29.18
24631,2023-06-21 13:22:00,84.63,29.23
24632,2023-06-21 13:23:00,84.65,29.24
24633,2023-06-21 13:24:00,84.59,29.24
24634,2023-06-21 13:25:00,84.51,29.21
24635,2023-06-21 13:26:00,84.59,29.22
24636,2023-06-21 13:27:00,84.51,29.23
24637,2023-06-21 13:28:00,84.45,29.19
24638,2023-06-21 13:29:00,84.47,29.2
24639,2023-06-21 13:30:00,84.49,29.2
24640,2023-06-21 13:31:00,84.39,29.16
24641,2023-06-21 13:32:00,84.32,29.14
24642,2023-06-21 13:33:00,84.15,29.1
24643,2023-06-21 13:34:00,84.19,29.06
24644,2023-06-21 13:35:00,84.14,29.06
24645,2023-06-21 13:36:00,84.15,29.04
24646,2023-06-21 13:37:00,84.16,29.02
24647,2023-06-21 13:38:00,84.11,29.02
24648,2023-06-21 13:39:00,84.06,28.98
24649,2023-06-21 13:40:00,83.92,28.96
24650,2023-06-21 13:41:00,83.98,28.97
24651,2023-06-21 13:42:00,83.93,28.96
24652,2023-06-21 13:43:00,83.88,28.96
24653,2023-06-21 13:44:00,83.94,28.97
24654,2023-06-21 13:45:00,84.07,28.99
24655,2023-06-21 13:46:00,84.05,28.95
24656,2023-06-21 13:47:00,84.07,28.95
24657,2023-06-21 13:48:00,84.06,28.95
24658,2023-06-21 13:49:00,84.08,28.94
24659,2023-06-21 13:50:00,84.02,28.94
24660,2023-06-21 13:51:00,84.0,28.94
24661,2023-06-21 13:52:00,83.93,28.9
24662,2023-06-21 13:53:00,83.88,28.9
24663,2023-06-21 13:54:00,83.9,28.89
24664,2023-06-21 13:55:00,83.87,28.89
24665,2023-06-21 13:56:00,83.85,28.89
24666,2023-06-21 13:57:00,83.85,28.88
24667,2023-06-21 13:58:00,83.82,28.88
24668,2023-06-21 13:59:00,83.78,28.89
24669,2023-06-21 14:00:00,83.74,28.87
24670,2023-06-21 14:01:00,83.84,28.88
24671,2023-06-21 14:02:00,83.85,28.88
24672,2023-06-21 14:03:00,83.89,28.88
24673,2023-06-21 14:04:00,83.86,28.91
24674,2023-06-21 14:05:00,83.83,28.88
24675,2023-06-21 14:06:00,83.83,28.88
24676,2023-06-21 14:07:00,83.91,28.89
24677,2023-06-21 14:08:00,83.97,28.92
24678,2023-06-21 14:09:00,83.94,28.92
24679,2023-06-21 14:10:00,83.97,28.91
24680,2023-06-21 14:11:00,84.05,28.91
24681,2023-06-21 14:12:00,84.06,28.91
24682,2023-06-21 14:13:00,84.0,28.94
24683,2023-06-21 14:14:00,83.98,28.94
24684,2023-06-21 14:15:00,84.08,28.98
24685,2023-06-21 14:16:00,84.04,28.92
24686,2023-06-21 14:17:00,84.07,28.97
24687,2023-06-21 14:18:00,83.98,28.95
24688,2023-06-21 14:19:00,84.0,28.97
24689,2023-06-21 14:20:00,84.05,28.99
24690,2023-06-21 14:21:00,84.02,29.02
24691,2023-06-21 14:22:00,84.1,29.01
24692,2023-06-21 14:23:00,84.1,29.02
24693,2023-06-21 14:24:00,84.05,29.01
24694,2023-06-21 14:25:00,84.07,28.98
24695,2023-06-21 14:26:00,84.04,28.99
24696,2023-06-21 14:27:00,84.14,28.97
24697,2023-06-21 14:28:00,84.13,28.96
24698,2023-06-21 14:29:00,84.18,28.96
24699,2023-06-21 14:30:00,84.05,28.96
24700,2023-06-21 14:31:00,84.05,28.95
24701,2023-06-21 14:32:00,84.03,28.95
24702,2023-06-21 14:33:00,84.03,28.93
24703,2023-06-21 14:34:00,84.04,28.93
24704,2023-06-21 14:35:00,84.05,28.94
24705,2023-06-21 14:36:00,84.07,28.96
24706,2023-06-21 14:37:00,84.09,28.96
24707,2023-06-21 14:38:00,84.17,28.96
24708,2023-06-21 14:39:00,84.13,28.99
24709,2023-06-21 14:40:00,84.22,29.01
24710,2023-06-21 14:41:00,84.23,29.0
24711,2023-06-21 14:42:00,84.24,29.01
24712,2023-06-21 14:43:00,84.17,29.01
24713,2023-06-21 14:44:00,84.2,29.0
24714,2023-06-21 14:45:00,84.18,29.03
24715,2023-06-21 14:46:00,84.23,29.04
24716,2023-06-21 14:47:00,84.24,29.04
24717,2023-06-21 14:48:00,84.3,29.05
24718,2023-06-21 14:49:00,84.42,29.07
24719,2023-06-21 14:50:00,84.31,29.01
24720,2023-06-21 14:51:00,84.4,29.06
24721,2023-06-21 14:52:00,84.48,29.06
24722,2023-06-21 14:53:00,84.54,29.06
24723,2023-06-21 14:54:00,84.55,29.1
24724,2023-06-21 14:55:00,84.57,29.1
24725,2023-06-21 14:56:00,84.45,29.1
24726,2023-06-21 14:57:00,84.42,29.0
24727,2023-06-21 14:58:00,84.34,28.96
24728,2023-06-21 14:59:00,84.4,28.95
24729,2023-06-21 15:00:00,84.51,29.02
24730,2023-06-21 15:01:00,84.07,28.86
24731,2023-06-21 15:02:00,84.12,28.85
24732,2023-06-21 15:03:00,84.15,28.84
24733,2023-06-21 15:04:00,84.15,28.85
24734,2023-06-21 15:05:00,84.21,28.93
24735,2023-06-21 15:06:00,84.09,28.9
24736,2023-06-21 15:07:00,83.99,28.89
24737,2023-06-21 15:08:00,83.96,28.81
24738,2023-06-21 15:09:00,84.06,28.8
24739,2023-06-21 15:10:00,83.97,28.85
24740,2023-06-21 15:11:00,84.1,28.9
24741,2023-06-21 15:12:00,84.08,28.88
24742,2023-06-21 15:13:00,84.17,28.92
24743,2023-06-21 15:14:00,84.12,28.91
24744,2023-06-21 15:15:00,84.2,28.89
24745,2023-06-21 15:16:00,84.18,28.92
24746,2023-06-21 15:17:00,84.23,28.89
24747,2023-06-21 15:18:00,84.35,28.91
24748,2023-06-21 15:19:00,84.28,28.91
24749,2023-06-21 15:20:00,84.28,28.89
24750,2023-06-21 15:21:00,84.23,28.87
24751,2023-06-21 15:22:00,84.31,28.88
24752,2023-06-21 15:23:00,84.43,28.91
24753,2023-06-21 15:24:00,84.43,28.95
24754,2023-06-21 15:25:00,84.74,29.06
24755,2023-06-21 15:26:00,84.41,28.97
24756,2023-06-21 15:27:00,84.41,28.97
24757,2023-06-21 15:28:00,84.38,28.97
24758,2023-06-21 15:29:00,84.42,29.0
24759,2023-06-21 15:30:00,84.54,29.02
24760,2023-06-21 15:31:00,84.45,28.98
24761,2023-06-21 15:32:00,84.46,29.0
24762,2023-06-21 15:33:00,84.47,29.0
24763,2023-06-21 15:34:00,84.68,29.08
24764,2023-06-21 15:35:00,84.6,29.1
24765,2023-06-21 15:36:00,84.64,29.1
24766,2023-06-21 15:37:00,84.95,29.11
24767,2023-06-21 15:38:00,84.84,29.13
24768,2023-06-21 15:39:00,84.83,29.14
24769,2023-06-21 15:40:00,84.71,29.14
24770,2023-06-21 15:41:00,84.78,29.14
24771,2023-06-21 15:42:00,84.68,29.15
24772,2023-06-21 15:43:00,84.65,29.12
24773,2023-06-21 15:44:00,84.62,29.08
24774,2023-06-21 15:45:00,84.55,29.04
24775,2023-06-21 15:46:00,84.53,29.1
24776,2023-06-21 15:47:00,84.52,29.13
24777,2023-06-21 15:48:00,84.59,29.15
24778,2023-06-21 15:49:00,84.61,29.15
24779,2023-06-21 15:50:00,84.55,29.14
24780,2023-06-21 15:51:00,84.58,29.16
24781,2023-06-21 15:52:00,84.56,29.16
24782,2023-06-21 15:53:00,84.49,29.15
24783,2023-06-21 15:54:00,84.58,29.12
24784,2023-06-21 15:55:00,84.61,29.13
24785,2023-06-21 15:56:00,84.72,29.19
24786,2023-06-21 15:57:00,84.73,29.2
24787,2023-06-21 15:58:00,84.85,29.23
24788,2023-06-21 15:59:00,84.92,29.24
24789,2023-06-21 16:00:00,84.89,29.26
24790,2023-06-21 16:01:00,84.9,29.25
24791,2023-06-21 16:02:00,84.76,29.25
24792,2023-06-21 16:03:00,84.69,29.25
24793,2023-06-21 16:04:00,84.58,29.19
24794,2023-06-21 16:05:00,84.63,29.22
24795,2023-06-21 16:06:00,84.59,29.2
24796,2023-06-21 16:07:00,84.57,29.17
24797,2023-06-21 16:08:00,84.56,29.19
24798,2023-06-21 16:09:00,84.55,29.14
24799,2023-06-21 16:10:00,84.57,29.13
24800,2023-06-21 16:11:00,84.58,29.13
24801,2023-06-21 16:12:00,84.71,29.16
24802,2023-06-21 16:13:00,84.77,29.21
24803,2023-06-21 16:14:00,84.79,29.25
24804,2023-06-21 16:15:00,84.82,29.28
24805,2023-06-21 16:16:00,84.88,29.24
24806,2023-06-21 16:17:00,84.92,29.26
24807,2023-06-21 16:18:00,84.92,29.27
24808,2023-06-21 16:19:00,84.98,29.29
24809,2023-06-21 16:20:00,85.11,29.33
24810,2023-06-21 16:21:00,85.26,29.38
24811,2023-06-21 16:22:00,85.19,29.34
24812,2023-06-21 16:23:00,85.17,29.33
24813,2023-06-21 16:24:00,85.1,29.28
24814,2023-06-21 16:25:00,85.08,29.26
24815,2023-06-21 16:26:00,85.04,29.26
24816,2023-06-21 16:27:00,85.07,29.26
24817,2023-06-21 16:28:00,85.17,29.31
24818,2023-06-21 16:29:00,85.27,29.35
24819,2023-06-21 16:30:00,84.96,29.26
24820,2023-06-21 16:31:00,84.88,29.25
24821,2023-06-21 16:32:00,84.88,29.23
24822,2023-06-21 16:33:00,85.06,29.27
24823,2023-06-21 16:34:00,85.24,29.31
24824,2023-06-21 16:35:00,85.15,29.25
24825,2023-06-21 16:36:00,84.95,29.24
24826,2023-06-21 16:37:00,84.78,29.17
24827,2023-06-21 16:38:00,84.77,29.16
24828,2023-06-21 16:39:00,84.8,29.16
24829,2023-06-21 16:40:00,84.65,29.14
24830,2023-06-21 16:41:00,84.62,29.15
24831,2023-06-21 16:42:00,84.7,29.14
24832,2023-06-21 16:43:00,84.72,29.16
24833,2023-06-21 16:44:00,84.71,29.16
24834,2023-06-21 16:45:00,84.65,29.16
24835,2023-06-21 16:46:00,84.6,29.16
24836,2023-06-21 16:47:00,84.52,29.16
24837,2023-06-21 16:48:00,84.52,29.17
24838,2023-06-21 16:49:00,84.53,29.18
24839,2023-06-21 16:50:00,84.5,29.2
24840,2023-06-21 16:51:00,84.49,29.21
24841,2023-06-21 16:52:00,84.59,29.22
24842,2023-06-21 16:53:00,84.59,29.22
24843,2023-06-21 16:54:00,84.49,29.2
24844,2023-06-21 16:55:00,84.61,29.22
24845,2023-06-21 16:56:00,84.5,29.2
24846,2023-06-21 16:57:00,84.57,29.2
24847,2023-06-21 16:58:00,84.61,29.23
24848,2023-06-21 16:59:00,84.54,29.21
24849,2023-06-21 17:00:00,84.36,29.21
24850,2023-06-21 17:01:00,84.8,29.17
24851,2023-06-21 17:02:00,85.06,29.2
24852,2023-06-21 17:03:00,85.4,29.25
24853,2023-06-21 17:04:00,85.86,29.32
24854,2023-06-21 17:05:00,85.7,29.34
24855,2023-06-21 17:06:00,86.23,29.38
24856,2023-06-21 17:07:00,86.15,29.41
24857,2023-06-21 17:08:00,86.11,29.38
24858,2023-06-21 17:09:00,86.07,29.37
24859,2023-06-21 17:10:00,86.06,29.36
24860,2023-06-21 17:11:00,86.02,29.36
24861,2023-06-21 17:12:00,86.04,29.35
24862,2023-06-21 17:13:00,85.99,29.34
24863,2023-06-21 17:14:00,86.1,29.43
24864,2023-06-21 17:15:00,86.18,29.42
24865,2023-06-21 17:16:00,86.78,29.52
24866,2023-06-21 17:17:00,86.78,29.55
24867,2023-06-21 17:18:00,86.73,29.61
24868,2023-06-21 17:19:00,86.78,29.58
24869,2023-06-21 17:20:00,86.48,29.53
24870,2023-06-21 17:21:00,86.29,29.47
24871,2023-06-21 17:22:00,86.49,29.52
24872,2023-06-21 17:23:00,86.61,29.53
24873,2023-06-21 17:24:00,86.83,29.64
24874,2023-06-21 17:25:00,86.64,29.58
24875,2023-06-21 17:26:00,86.92,29.61
24876,2023-06-21 17:27:00,86.91,29.65
24877,2023-06-21 17:28:00,86.96,29.69
24878,2023-06-21 17:29:00,87.12,29.69
24879,2023-06-21 17:30:00,86.87,29.7
24880,2023-06-21 17:31:00,86.64,29.62
24881,2023-06-21 17:32:00,86.72,29.58
24882,2023-06-21 17:33:00,86.68,29.64
24883,2023-06-21 17:34:00,86.9,29.77
24884,2023-06-21 17:35:00,87.0,29.78
24885,2023-06-21 17:36:00,87.0,29.78
24886,2023-06-21 17:37:00,86.66,29.79
24887,2023-06-21 17:38:00,86.64,29.74
24888,2023-06-21 17:39:00,86.64,29.67
24889,2023-06-21 17:40:00,86.62,29.65
24890,2023-06-21 17:41:00,86.72,29.62
24891,2023-06-21 17:42:00,86.63,29.61
24892,2023-06-21 17:43:00,86.77,29.74
24893,2023-06-21 17:44:00,86.83,29.77
24894,2023-06-21 17:45:00,86.66,29.75
24895,2023-06-21 17:46:00,86.63,29.67
24896,2023-06-21 17:47:00,86.31,29.59
24897,2023-06-21 17:48:00,86.41,29.62
24898,2023-06-21 17:49:00,86.33,29.59
24899,2023-06-21 17:50:00,86.09,29.5
24900,2023-06-21 17:51:00,85.63,29.47
24901,2023-06-21 17:52:00,85.66,29.46
24902,2023-06-21 17:53:00,85.65,29.47
24903,2023-06-21 17:54:00,85.8,29.51
24904,2023-06-21 17:55:00,85.75,29.54
24905,2023-06-21 17:56:00,85.58,29.53
24906,2023-06-21 17:57:00,85.39,29.48
24907,2023-06-21 17:58:00,85.4,29.44
24908,2023-06-21 17:59:00,85.35,29.43
24909,2023-06-21 18:00:00,85.62,29.5
24910,2023-06-21 18:01:00,85.72,29.51
24911,2023-06-21 18:02:00,85.81,29.56
24912,2023-06-21 18:03:00,85.87,29.6
24913,2023-06-21 18:04:00,85.9,29.63
24914,2023-06-21 18:05:00,85.91,29.63
24915,2023-06-21 18:06:00,85.82,29.56
24916,2023-06-21 18:07:00,85.68,29.54
24917,2023-06-21 18:08:00,85.72,29.53
24918,2023-06-21 18:09:00,85.64,29.51
24919,2023-06-21 18:10:00,85.19,29.35
24920,2023-06-21 18:11:00,84.86,29.24
24921,2023-06-21 18:12:00,84.68,29.18
24922,2023-06-21 18:13:00,85.04,29.28
24923,2023-06-21 18:14:00,84.82,29.31
24924,2023-06-21 18:15:00,85.1,29.39
24925,2023-06-21 18:16:00,85.11,29.4
24926,2023-06-21 18:17:00,85.25,29.45
24927,2023-06-21 18:18:00,85.25,29.44
24928,2023-06-21 18:19:00,85.17,29.45
24929,2023-06-21 18:20:00,85.34,29.47
24930,2023-06-21 18:21:00,84.94,29.35
24931,2023-06-21 18:22:00,85.01,29.37
24932,2023-06-21 18:23:00,84.78,29.29
24933,2023-06-21 18:24:00,84.81,29.28
24934,2023-06-21 18:25:00,84.92,29.33
24935,2023-06-21 18:26:00,84.87,29.33
24936,2023-06-21 18:27:00,84.73,29.32
24937,2023-06-21 18:28:00,84.77,29.34
24938,2023-06-21 18:29:00,84.71,29.31
24939,2023-06-21 18:30:00,84.77,29.35
24940,2023-06-21 18:31:00,84.87,29.34
24941,2023-06-21 18:32:00,84.97,29.4
24942,2023-06-21 18:33:00,84.86,29.4
24943,2023-06-21 18:34:00,84.88,29.36
24944,2023-06-21 18:35:00,84.84,29.37
24945,2023-06-21 18:36:00,84.89,29.38
24946,2023-06-21 18:37:00,84.96,29.4
24947,2023-06-21 18:38:00,84.8,29.37
24948,2023-06-21 18:39:00,84.8,29.36
24949,2023-06-21 18:40:00,84.76,29.39
24950,2023-06-21 18:41:00,84.64,29.34
24951,2023-06-21 18:42:00,84.61,29.33
24952,2023-06-21 18:43:00,84.61,29.38
24953,2023-06-21 18:44:00,84.49,29.31
24954,2023-06-21 18:45:00,84.51,29.35
24955,2023-06-21 18:46:00,84.76,29.42
24956,2023-06-21 18:47:00,84.79,29.45
24957,2023-06-21 18:48:00,84.69,29.43
24958,2023-06-21 18:49:00,84.68,29.44
24959,2023-06-21 18:50:00,84.67,29.43
24960,2023-06-21 18:51:00,84.67,29.4
24961,2023-06-21 18:52:00,84.75,29.43
24962,2023-06-21 18:53:00,84.77,29.42
24963,2023-06-21 18:54:00,84.77,29.46
24964,2023-06-21 18:55:00,84.76,29.46
24965,2023-06-21 18:56:00,84.72,29.43
24966,2023-06-21 18:57:00,84.76,29.45
24967,2023-06-21 18:58:00,84.81,29.49
24968,2023-06-21 18:59:00,84.78,29.47
24969,2023-06-21 19:00:00,84.79,29.49
24970,2023-06-21 19:01:00,84.78,29.47
24971,2023-06-21 19:02:00,84.81,29.46
24972,2023-06-21 19:03:00,84.77,29.46
24973,2023-06-21 19:04:00,84.84,29.48
24974,2023-06-21 19:05:00,84.92,29.5
24975,2023-06-21 19:06:00,84.9,29.49
24976,2023-06-21 19:07:00,85.06,29.51
24977,2023-06-21 19:08:00,85.02,29.49
24978,2023-06-21 19:09:00,85.04,29.5
24979,2023-06-21 19:10:00,85.05,29.51
24980,2023-06-21 19:11:00,85.18,29.52
24981,2023-06-21 19:12:00,85.32,29.52
24982,2023-06-21 19:13:00,85.33,29.54
24983,2023-06-21 19:14:00,85.17,29.56
24984,2023-06-21 19:15:00,85.07,29.55
24985,2023-06-21 19:16:00,85.2,29.6
24986,2023-06-21 19:17:00,85.2,29.6
24987,2023-06-21 19:18:00,85.21,29.71
24988,2023-06-21 19:19:00,85.3,29.71
24989,2023-06-21 19:20:00,85.35,29.74
24990,2023-06-21 19:21:00,85.42,29.73
24991,2023-06-21 19:22:00,85.61,29.76
24992,2023-06-21 19:23:00,85.59,29.84
24993,2023-06-21 19:24:00,85.62,29.82
24994,2023-06-21 19:25:00,85.63,29.85
24995,2023-06-21 19:26:00,85.61,29.82
24996,2023-06-21 19:27:00,85.66,29.87
24997,2023-06-21 19:28:00,85.66,29.84
24998,2023-06-21 19:29:00,85.61,29.83
24999,2023-06-21 19:30:00,85.53,29.82
25000,2023-06-21 19:31:00,85.55,29.84
25001,2023-06-21 19:32:00,85.66,29.87
25002,2023-06-21 19:33:00,85.68,29.93
25003,2023-06-21 19:34:00,85.69,29.95
25004,2023-06-21 19:35:00,85.64,29.84
25005,2023-06-21 19:36:00,85.64,29.85
25006,2023-06-21 19:37:00,85.68,29.9
25007,2023-06-21 19:38:00,85.69,29.87
25008,2023-06-21 19:39:00,85.81,29.87
25009,2023-06-21 19:40:00,85.84,29.91
25010,2023-06-21 19:41:00,85.78,29.86
25011,2023-06-21 19:42:00,85.85,29.88
25012,2023-06-21 19:43:00,85.89,29.9
25013,2023-06-21 19:44:00,85.85,29.89
25014,2023-06-21 19:45:00,85.74,29.86
25015,2023-06-21 19:46:00,85.27,29.75
25016,2023-06-21 19:47:00,85.09,29.72
25017,2023-06-21 19:48:00,85.27,29.73
25018,2023-06-21 19:49:00,85.2,29.75
25019,2023-06-21 19:50:00,85.35,29.75
25020,2023-06-21 19:51:00,85.4,29.79
25021,2023-06-21 19:52:00,85.43,29.79
25022,2023-06-21 19:53:00,85.47,29.79
25023,2023-06-21 19:54:00,85.38,29.72
25024,2023-06-21 19:55:00,85.23,29.66
25025,2023-06-21 19:56:00,85.28,29.67
25026,2023-06-21 19:57:00,85.28,29.7
25027,2023-06-21 19:58:00,85.4,29.68
25028,2023-06-21 19:59:00,85.37,29.67
25029,2023-06-21 20:00:00,85.25,29.65
25030,2023-06-21 20:01:00,85.16,29.63
25031,2023-06-21 20:02:00,85.05,29.57
25032,2023-06-21 20:03:00,85.12,29.57
25033,2023-06-21 20:04:00,85.14,29.56
25034,2023-06-21 20:05:00,85.21,29.62
25035,2023-06-21 20:06:00,85.2,29.68
25036,2023-06-21 20:07:00,85.37,29.7
25037,2023-06-21 20:08:00,85.48,29.74
25038,2023-06-21 20:09:00,85.51,29.74
25039,2023-06-21 20:10:00,85.38,29.73
25040,2023-06-21 20:11:00,85.46,29.73
25041,2023-06-21 20:12:00,85.39,29.72
25042,2023-06-21 20:13:00,85.31,29.67
25043,2023-06-21 20:14:00,85.27,29.66
25044,2023-06-21 20:15:00,85.18,29.59
25045,2023-06-21 20:16:00,85.14,29.59
25046,2023-06-21 20:17:00,84.76,29.48
25047,2023-06-21 20:18:00,84.86,29.46
25048,2023-06-21 20:19:00,84.97,29.52
25049,2023-06-21 20:20:00,85.02,29.55
25050,2023-06-21 20:21:00,84.98,29.57
25051,2023-06-21 20:22:00,85.05,29.56
25052,2023-06-21 20:23:00,85.03,29.62
25053,2023-06-21 20:24:00,84.99,29.6
25054,2023-06-21 20:25:00,84.87,29.57
25055,2023-06-21 20:26:00,85.02,29.57
25056,2023-06-21 20:27:00,85.04,29.57
25057,2023-06-21 20:28:00,85.0,29.52
25058,2023-06-21 20:29:00,84.97,29.5
25059,2023-06-21 20:30:00,84.94,29.5
25060,2023-06-21 20:31:00,84.95,29.48
25061,2023-06-21 20:32:00,84.94,29.48
25062,2023-06-21 20:33:00,84.97,29.49
25063,2023-06-21 20:34:00,85.05,29.49
25064,2023-06-21 20:35:00,85.0,29.45
25065,2023-06-21 20:36:00,85.05,29.45
25066,2023-06-21 20:37:00,85.04,29.49
25067,2023-06-21 20:38:00,85.06,29.46
25068,2023-06-21 20:39:00,85.09,29.47
25069,2023-06-21 20:40:00,85.07,29.5
25070,2023-06-21 20:41:00,85.03,29.47
25071,2023-06-21 20:42:00,85.05,29.44
25072,2023-06-21 20:43:00,85.12,29.49
25073,2023-06-21 20:44:00,85.13,29.5
25074,2023-06-21 20:45:00,85.07,29.49
25075,2023-06-21 20:46:00,85.11,29.48
25076,2023-06-21 20:47:00,85.1,29.5
25077,2023-06-21 20:48:00,85.07,29.5
25078,2023-06-21 20:49:00,85.06,29.5
25079,2023-06-21 20:50:00,85.04,29.5
25080,2023-06-21 20:51:00,85.22,29.57
25081,2023-06-21 20:52:00,85.18,29.6
25082,2023-06-21 20:53:00,85.26,29.61
25083,2023-06-21 20:54:00,85.35,29.61
25084,2023-06-21 20:55:00,85.27,29.6
25085,2023-06-21 20:56:00,85.24,29.59
25086,2023-06-21 20:57:00,85.21,29.56
25087,2023-06-21 20:58:00,85.21,29.56
25088,2023-06-21 20:59:00,85.22,29.56
25089,2023-06-21 21:00:00,85.2,29.58
25090,2023-06-21 21:01:00,85.26,29.62
25091,2023-06-21 21:02:00,85.25,29.62
25092,2023-06-21 21:03:00,85.22,29.64
25093,2023-06-21 21:04:00,85.12,29.64
25094,2023-06-21 21:05:00,85.0,29.6
25095,2023-06-21 21:06:00,85.11,29.64
25096,2023-06-21 21:07:00,85.13,29.65
25097,2023-06-21 21:08:00,84.98,29.62
25098,2023-06-21 21:09:00,85.01,29.62
25099,2023-06-21 21:10:00,85.06,29.65
25100,2023-06-21 21:11:00,85.11,29.69
25101,2023-06-21 21:12:00,85.08,29.69
25102,2023-06-21 21:13:00,85.14,29.7
25103,2023-06-21 21:14:00,85.19,29.75
25104,2023-06-21 21:15:00,85.06,29.73
25105,2023-06-21 21:16:00,85.01,29.63
25106,2023-06-21 21:17:00,85.04,29.63
25107,2023-06-21 21:18:00,84.98,29.62
25108,2023-06-21 21:19:00,85.02,29.63
25109,2023-06-21 21:20:00,85.05,29.65
25110,2023-06-21 21:21:00,85.14,29.66
25111,2023-06-21 21:22:00,85.23,29.71
25112,2023-06-21 21:23:00,85.27,29.71
25113,2023-06-21 21:24:00,85.3,29.71
25114,2023-06-21 21:25:00,85.3,29.71
25115,2023-06-21 21:26:00,85.29,29.7
25116,2023-06-21 21:27:00,85.34,29.7
25117,2023-06-21 21:28:00,85.34,29.7
25118,2023-06-21 21:29:00,85.37,29.69
25119,2023-06-21 21:30:00,85.44,29.69
25120,2023-06-21 21:31:00,85.47,29.72
25121,2023-06-21 21:32:00,85.37,29.76
25122,2023-06-21 21:33:00,85.41,29.76
25123,2023-06-21 21:34:00,85.45,29.76
25124,2023-06-21 21:35:00,85.51,29.76
25125,2023-06-21 21:36:00,85.47,29.76
25126,2023-06-21 21:37:00,85.42,29.72
25127,2023-06-21 21:38:00,85.33,29.7
25128,2023-06-21 21:39:00,85.38,29.71
25129,2023-06-21 21:40:00,85.27,29.7
25130,2023-06-21 21:41:00,85.32,29.71
25131,2023-06-21 21:42:00,85.37,29.74
25132,2023-06-21 21:43:00,85.4,29.77
25133,2023-06-21 21:44:00,85.37,29.76
25134,2023-06-21 21:45:00,85.27,29.73
25135,2023-06-21 21:46:00,85.18,29.7
25136,2023-06-21 21:47:00,84.82,29.58
25137,2023-06-21 21:48:00,84.86,29.58
25138,2023-06-21 21:49:00,84.85,29.55
25139,2023-06-21 21:50:00,85.0,29.64
25140,2023-06-21 21:51:00,85.03,29.64
25141,2023-06-21 21:52:00,85.02,29.64
25142,2023-06-21 21:53:00,84.99,29.61
25143,2023-06-21 21:54:00,85.05,29.61
25144,2023-06-21 21:55:00,85.11,29.61
25145,2023-06-21 21:56:00,84.89,29.59
25146,2023-06-21 21:57:00,84.9,29.59
25147,2023-06-21 21:58:00,84.95,29.63
25148,2023-06-21 21:59:00,85.05,29.69
25149,2023-06-21 22:00:00,84.94,29.66
25150,2023-06-21 22:01:00,84.82,29.65
25151,2023-06-21 22:02:00,84.68,29.58
25152,2023-06-21 22:03:00,84.7,29.56
25153,2023-06-21 22:04:00,84.73,29.59
25154,2023-06-21 22:05:00,84.92,29.6
25155,2023-06-21 22:06:00,84.93,29.6
25156,2023-06-21 22:07:00,85.0,29.6
25157,2023-06-21 22:08:00,85.03,29.6
25158,2023-06-21 22:09:00,84.98,29.62
25159,2023-06-21 22:10:00,84.95,29.65
25160,2023-06-21 22:11:00,84.95,29.68
25161,2023-06-21 22:12:00,84.98,29.68
25162,2023-06-21 22:13:00,85.02,29.7
25163,2023-06-21 22:14:00,85.06,29.74
25164,2023-06-21 22:15:00,85.0,29.75
25165,2023-06-21 22:16:00,85.05,29.75
25166,2023-06-21 22:17:00,85.09,29.77
25167,2023-06-21 22:18:00,85.13,29.81
25168,2023-06-21 22:19:00,85.15,29.78
25169,2023-06-21 22:20:00,85.13,29.83
25170,2023-06-21 22:21:00,85.15,29.84
25171,2023-06-21 22:22:00,85.13,29.83
25172,2023-06-21 22:23:00,85.18,29.85
25173,2023-06-21 22:24:00,85.2,29.83
25174,2023-06-21 22:25:00,85.13,29.8
25175,2023-06-21 22:26:00,85.1,29.82
25176,2023-06-21 22:27:00,85.04,29.8
25177,2023-06-21 22:28:00,85.0,29.8
25178,2023-06-21 22:29:00,85.04,29.8
25179,2023-06-21 22:30:00,85.09,29.83
25180,2023-06-21 22:31:00,85.07,29.83
25181,2023-06-21 22:32:00,85.11,29.85
25182,2023-06-21 22:33:00,85.18,29.87
25183,2023-06-21 22:34:00,85.17,29.88
25184,2023-06-21 22:35:00,85.14,29.87
25185,2023-06-21 22:36:00,85.17,29.87
25186,2023-06-21 22:37:00,85.15,29.84
25187,2023-06-21 22:38:00,85.02,29.8
25188,2023-06-21 22:39:00,85.01,29.78
25189,2023-06-21 22:40:00,84.85,29.78
25190,2023-06-21 22:41:00,84.7,29.74
25191,2023-06-21 22:42:00,84.62,29.74
25192,2023-06-21 22:43:00,84.56,29.73
25193,2023-06-21 22:44:00,84.54,29.73
25194,2023-06-21 22:45:00,84.58,29.72
25195,2023-06-21 22:46:00,84.82,29.77
