,Time,LTCUSDT,MDTUSDT
4050,2023-06-07 06:21:00,90.61,0.04546
4051,2023-06-07 06:22:00,90.55,0.04548
4052,2023-06-07 06:23:00,90.59,0.04554
4053,2023-06-07 06:24:00,90.59,0.04563
4054,2023-06-07 06:25:00,90.61,0.04562
4055,2023-06-07 06:26:00,90.62,0.04562
4056,2023-06-07 06:27:00,90.63,0.04568
4057,2023-06-07 06:28:00,90.57,0.04578
4058,2023-06-07 06:29:00,90.62,0.04567
4059,2023-06-07 06:30:00,90.62,0.0453
4060,2023-06-07 06:31:00,90.63,0.04534
4061,2023-06-07 06:32:00,90.62,0.04536
4062,2023-06-07 06:33:00,90.62,0.04543
4063,2023-06-07 06:34:00,90.6,0.04538
4064,2023-06-07 06:35:00,90.65,0.04537
4065,2023-06-07 06:36:00,90.73,0.04532
4066,2023-06-07 06:37:00,90.7,0.04525
4067,2023-06-07 06:38:00,90.71,0.04532
4068,2023-06-07 06:39:00,90.74,0.0454
4069,2023-06-07 06:40:00,90.81,0.0454
4070,2023-06-07 06:41:00,90.8,0.04536
4071,2023-06-07 06:42:00,90.8,0.04535
4072,2023-06-07 06:43:00,90.87,0.04538
4073,2023-06-07 06:44:00,90.81,0.04547
4074,2023-06-07 06:45:00,90.85,0.04546
4075,2023-06-07 06:46:00,90.8,0.04541
4076,2023-06-07 06:47:00,90.75,0.04545
4077,2023-06-07 06:48:00,90.76,0.04537
4078,2023-06-07 06:49:00,90.75,0.04534
4079,2023-06-07 06:50:00,90.77,0.04534
4080,2023-06-07 06:51:00,90.85,0.04537
4081,2023-06-07 06:52:00,90.8,0.04531
4082,2023-06-07 06:53:00,90.86,0.04541
4083,2023-06-07 06:54:00,90.85,0.04535
4084,2023-06-07 06:55:00,90.9,0.04537
4085,2023-06-07 06:56:00,90.99,0.0454
4086,2023-06-07 06:57:00,90.96,0.0454
4087,2023-06-07 06:58:00,90.98,0.04531
4088,2023-06-07 06:59:00,90.91,0.04532
4089,2023-06-07 07:00:00,90.97,0.04537
4090,2023-06-07 07:01:00,90.96,0.04535
4091,2023-06-07 07:02:00,90.98,0.04546
4092,2023-06-07 07:03:00,90.99,0.0456
4093,2023-06-07 07:04:00,91.08,0.04568
4094,2023-06-07 07:05:00,91.08,0.04574
4095,2023-06-07 07:06:00,91.07,0.0459
4096,2023-06-07 07:07:00,91.13,0.04583
4097,2023-06-07 07:08:00,91.17,0.04594
4098,2023-06-07 07:09:00,91.1,0.04608
4099,2023-06-07 07:10:00,91.17,0.046
4100,2023-06-07 07:11:00,91.14,0.04603
4101,2023-06-07 07:12:00,91.1,0.04602
4102,2023-06-07 07:13:00,91.08,0.04626
4103,2023-06-07 07:14:00,91.0,0.0462
4104,2023-06-07 07:15:00,90.96,0.0462
4105,2023-06-07 07:16:00,90.96,0.04612
4106,2023-06-07 07:17:00,90.99,0.04612
4107,2023-06-07 07:18:00,91.01,0.04608
4108,2023-06-07 07:19:00,91.11,0.04613
4109,2023-06-07 07:20:00,91.15,0.04606
4110,2023-06-07 07:21:00,91.13,0.046
4111,2023-06-07 07:22:00,91.1,0.04607
4112,2023-06-07 07:23:00,91.1,0.04608
4113,2023-06-07 07:24:00,91.05,0.04602
4114,2023-06-07 07:25:00,91.04,0.04596
4115,2023-06-07 07:26:00,91.03,0.04569
4116,2023-06-07 07:27:00,91.02,0.04569
4117,2023-06-07 07:28:00,91.01,0.04572
4118,2023-06-07 07:29:00,91.01,0.04573
4119,2023-06-07 07:30:00,91.01,0.04578
4120,2023-06-07 07:31:00,90.97,0.04575
4121,2023-06-07 07:32:00,90.9,0.04579
4122,2023-06-07 07:33:00,90.91,0.04577
4123,2023-06-07 07:34:00,90.88,0.04571
4124,2023-06-07 07:35:00,90.88,0.04561
4125,2023-06-07 07:36:00,90.81,0.04559
4126,2023-06-07 07:37:00,90.78,0.04549
4127,2023-06-07 07:38:00,90.6,0.04539
4128,2023-06-07 07:39:00,90.31,0.0454
4129,2023-06-07 07:40:00,90.47,0.04536
4130,2023-06-07 07:41:00,90.36,0.04541
4131,2023-06-07 07:42:00,90.36,0.04546
4132,2023-06-07 07:43:00,90.37,0.0455
4133,2023-06-07 07:44:00,90.32,0.04578
4134,2023-06-07 07:45:00,90.4,0.04579
4135,2023-06-07 07:46:00,90.39,0.04573
4136,2023-06-07 07:47:00,90.33,0.04564
4137,2023-06-07 07:48:00,90.29,0.04542
4138,2023-06-07 07:49:00,90.24,0.04543
4139,2023-06-07 07:50:00,90.24,0.0454
4140,2023-06-07 07:51:00,90.27,0.04539
4141,2023-06-07 07:52:00,90.29,0.04531
4142,2023-06-07 07:53:00,90.34,0.04538
4143,2023-06-07 07:54:00,90.36,0.04538
4144,2023-06-07 07:55:00,90.31,0.04539
4145,2023-06-07 07:56:00,90.36,0.04537
4146,2023-06-07 07:57:00,90.29,0.04548
4147,2023-06-07 07:58:00,90.3,0.04583
4148,2023-06-07 07:59:00,90.21,0.04586
4149,2023-06-07 08:00:00,90.26,0.04589
4150,2023-06-07 08:01:00,90.21,0.0457
4151,2023-06-07 08:02:00,90.22,0.04563
4152,2023-06-07 08:03:00,90.33,0.0456
4153,2023-06-07 08:04:00,90.34,0.0456
4154,2023-06-07 08:05:00,90.26,0.04539
4155,2023-06-07 08:06:00,90.2,0.04539
4156,2023-06-07 08:07:00,90.37,0.04543
4157,2023-06-07 08:08:00,90.33,0.04558
4158,2023-06-07 08:09:00,90.22,0.04554
4159,2023-06-07 08:10:00,90.18,0.04554
4160,2023-06-07 08:11:00,90.21,0.0455
4161,2023-06-07 08:12:00,90.21,0.04543
4162,2023-06-07 08:13:00,90.09,0.04529
4163,2023-06-07 08:14:00,89.99,0.04533
4164,2023-06-07 08:15:00,89.98,0.04545
4165,2023-06-07 08:16:00,90.07,0.04539
4166,2023-06-07 08:17:00,90.14,0.04539
4167,2023-06-07 08:18:00,90.1,0.04545
4168,2023-06-07 08:19:00,90.05,0.04536
4169,2023-06-07 08:20:00,89.9,0.04524
4170,2023-06-07 08:21:00,89.94,0.04525
4171,2023-06-07 08:22:00,89.91,0.04522
4172,2023-06-07 08:23:00,89.96,0.04516
4173,2023-06-07 08:24:00,90.08,0.04524
4174,2023-06-07 08:25:00,90.2,0.04524
4175,2023-06-07 08:26:00,90.12,0.04526
4176,2023-06-07 08:27:00,90.06,0.04522
4177,2023-06-07 08:28:00,90.09,0.04525
4178,2023-06-07 08:29:00,90.14,0.04522
4179,2023-06-07 08:30:00,90.11,0.04524
4180,2023-06-07 08:31:00,90.08,0.04511
4181,2023-06-07 08:32:00,90.11,0.04509
4182,2023-06-07 08:33:00,90.27,0.04519
4183,2023-06-07 08:34:00,90.3,0.04517
4184,2023-06-07 08:35:00,90.28,0.04519
4185,2023-06-07 08:36:00,90.28,0.04518
4186,2023-06-07 08:37:00,90.26,0.04514
4187,2023-06-07 08:38:00,90.31,0.04516
4188,2023-06-07 08:39:00,90.3,0.04511
4189,2023-06-07 08:40:00,90.35,0.04511
4190,2023-06-07 08:41:00,90.3,0.04506
4191,2023-06-07 08:42:00,90.36,0.04508
4192,2023-06-07 08:43:00,90.38,0.04507
4193,2023-06-07 08:44:00,90.35,0.04514
4194,2023-06-07 08:45:00,90.33,0.04502
4195,2023-06-07 08:46:00,90.31,0.045
4196,2023-06-07 08:47:00,90.33,0.04494
4197,2023-06-07 08:48:00,90.28,0.04487
4198,2023-06-07 08:49:00,90.24,0.045
4199,2023-06-07 08:50:00,90.22,0.04492
4200,2023-06-07 08:51:00,90.29,0.04492
4201,2023-06-07 08:52:00,90.35,0.04494
4202,2023-06-07 08:53:00,90.38,0.04503
4203,2023-06-07 08:54:00,90.35,0.04481
4204,2023-06-07 08:55:00,90.31,0.04479
4205,2023-06-07 08:56:00,90.18,0.04475
4206,2023-06-07 08:57:00,90.13,0.04485
4207,2023-06-07 08:58:00,90.09,0.04483
4208,2023-06-07 08:59:00,90.09,0.04474
4209,2023-06-07 09:00:00,90.2,0.04474
4210,2023-06-07 09:01:00,90.13,0.04472
4211,2023-06-07 09:02:00,90.23,0.04472
4212,2023-06-07 09:03:00,90.18,0.04476
4213,2023-06-07 09:04:00,90.14,0.04476
4214,2023-06-07 09:05:00,90.22,0.04476
4215,2023-06-07 09:06:00,90.22,0.04482
4216,2023-06-07 09:07:00,90.15,0.04456
4217,2023-06-07 09:08:00,90.16,0.04462
4218,2023-06-07 09:09:00,90.16,0.04468
4219,2023-06-07 09:10:00,90.15,0.04465
4220,2023-06-07 09:11:00,90.13,0.04455
4221,2023-06-07 09:12:00,90.07,0.04451
4222,2023-06-07 09:13:00,90.07,0.04439
4223,2023-06-07 09:14:00,90.11,0.04447
4224,2023-06-07 09:15:00,90.18,0.04447
4225,2023-06-07 09:16:00,90.16,0.04457
4226,2023-06-07 09:17:00,90.21,0.04457
4227,2023-06-07 09:18:00,90.23,0.0446
4228,2023-06-07 09:19:00,90.23,0.04478
4229,2023-06-07 09:20:00,90.25,0.04471
4230,2023-06-07 09:21:00,90.24,0.04458
4231,2023-06-07 09:22:00,90.22,0.04466
4232,2023-06-07 09:23:00,90.24,0.04466
4233,2023-06-07 09:24:00,90.24,0.04461
4234,2023-06-07 09:25:00,90.2,0.0444
4235,2023-06-07 09:26:00,90.21,0.04437
4236,2023-06-07 09:27:00,90.2,0.04434
4237,2023-06-07 09:28:00,90.27,0.04429
4238,2023-06-07 09:29:00,90.29,0.04428
4239,2023-06-07 09:30:00,90.27,0.04419
4240,2023-06-07 09:31:00,90.21,0.04413
4241,2023-06-07 09:32:00,90.28,0.04409
4242,2023-06-07 09:33:00,90.16,0.04408
4243,2023-06-07 09:34:00,90.16,0.04409
4244,2023-06-07 09:35:00,90.05,0.04404
4245,2023-06-07 09:36:00,90.07,0.04396
4246,2023-06-07 09:37:00,90.15,0.0439
4247,2023-06-07 09:38:00,90.18,0.04379
4248,2023-06-07 09:39:00,90.19,0.04385
4249,2023-06-07 09:40:00,90.19,0.04375
4250,2023-06-07 09:41:00,90.22,0.04378
4251,2023-06-07 09:42:00,90.26,0.04375
4252,2023-06-07 09:43:00,90.26,0.04383
4253,2023-06-07 09:44:00,90.3,0.04385
4254,2023-06-07 09:45:00,90.22,0.04384
4255,2023-06-07 09:46:00,90.25,0.04389
4256,2023-06-07 09:47:00,90.28,0.04389
4257,2023-06-07 09:48:00,90.27,0.04394
4258,2023-06-07 09:49:00,90.31,0.04411
4259,2023-06-07 09:50:00,90.33,0.04411
4260,2023-06-07 09:51:00,90.26,0.04405
4261,2023-06-07 09:52:00,90.21,0.04402
4262,2023-06-07 09:53:00,90.22,0.04402
4263,2023-06-07 09:54:00,90.28,0.04391
4264,2023-06-07 09:55:00,90.31,0.04396
4265,2023-06-07 09:56:00,90.35,0.044
4266,2023-06-07 09:57:00,90.36,0.044
4267,2023-06-07 09:58:00,90.32,0.044
4268,2023-06-07 09:59:00,90.35,0.044
4269,2023-06-07 10:00:00,90.38,0.04396
4270,2023-06-07 10:01:00,90.33,0.04381
4271,2023-06-07 10:02:00,90.37,0.04385
4272,2023-06-07 10:03:00,90.46,0.04383
4273,2023-06-07 10:04:00,90.54,0.04387
4274,2023-06-07 10:05:00,90.47,0.04382
4275,2023-06-07 10:06:00,90.41,0.04379
4276,2023-06-07 10:07:00,90.43,0.0438
4277,2023-06-07 10:08:00,90.47,0.04385
4278,2023-06-07 10:09:00,90.45,0.04387
4279,2023-06-07 10:10:00,90.44,0.04385
4280,2023-06-07 10:11:00,90.42,0.04385
4281,2023-06-07 10:12:00,90.27,0.04385
4282,2023-06-07 10:13:00,90.24,0.04376
4283,2023-06-07 10:14:00,90.28,0.04382
4284,2023-06-07 10:15:00,90.28,0.04378
4285,2023-06-07 10:16:00,90.31,0.04381
4286,2023-06-07 10:17:00,90.3,0.04375
4287,2023-06-07 10:18:00,90.17,0.04375
4288,2023-06-07 10:19:00,90.08,0.04367
4289,2023-06-07 10:20:00,90.09,0.0437
4290,2023-06-07 10:21:00,90.14,0.04384
4291,2023-06-07 10:22:00,90.14,0.04411
4292,2023-06-07 10:23:00,90.1,0.04413
4293,2023-06-07 10:24:00,90.06,0.0442
4294,2023-06-07 10:25:00,90.1,0.04401
4295,2023-06-07 10:26:00,90.1,0.04399
4296,2023-06-07 10:27:00,90.13,0.04384
4297,2023-06-07 10:28:00,90.16,0.04377
4298,2023-06-07 10:29:00,90.13,0.04378
4299,2023-06-07 10:30:00,90.25,0.04374
4300,2023-06-07 10:31:00,90.17,0.04375
4301,2023-06-07 10:32:00,90.13,0.04375
4302,2023-06-07 10:33:00,90.0,0.04388
4303,2023-06-07 10:34:00,90.05,0.04388
4304,2023-06-07 10:35:00,89.95,0.04383
4305,2023-06-07 10:36:00,89.86,0.04384
4306,2023-06-07 10:37:00,89.8,0.04367
4307,2023-06-07 10:38:00,89.8,0.04367
4308,2023-06-07 10:39:00,89.82,0.04372
4309,2023-06-07 10:40:00,89.93,0.04379
4310,2023-06-07 10:41:00,89.92,0.04376
4311,2023-06-07 10:42:00,90.14,0.04383
4312,2023-06-07 10:43:00,90.11,0.04387
4313,2023-06-07 10:44:00,90.11,0.04383
4314,2023-06-07 10:45:00,90.08,0.04376
4315,2023-06-07 10:46:00,89.87,0.04347
4316,2023-06-07 10:47:00,89.74,0.04344
4317,2023-06-07 10:48:00,89.8,0.04342
4318,2023-06-07 10:49:00,89.65,0.04342
4319,2023-06-07 10:50:00,89.55,0.04342
4320,2023-06-07 10:51:00,89.65,0.04351
4321,2023-06-07 10:52:00,89.58,0.04353
4322,2023-06-07 10:53:00,89.47,0.04343
4323,2023-06-07 10:54:00,89.4,0.0434
4324,2023-06-07 10:55:00,89.16,0.04326
4325,2023-06-07 10:56:00,89.2,0.04316
4326,2023-06-07 10:57:00,88.94,0.04303
4327,2023-06-07 10:58:00,88.95,0.04304
4328,2023-06-07 10:59:00,88.98,0.04306
4329,2023-06-07 11:00:00,88.65,0.04309
4330,2023-06-07 11:01:00,88.59,0.0429
4331,2023-06-07 11:02:00,88.45,0.04285
4332,2023-06-07 11:03:00,88.7,0.04294
4333,2023-06-07 11:04:00,88.66,0.04292
4334,2023-06-07 11:05:00,88.94,0.04311
4335,2023-06-07 11:06:00,89.27,0.04329
4336,2023-06-07 11:07:00,89.38,0.04333
4337,2023-06-07 11:08:00,89.31,0.04334
4338,2023-06-07 11:09:00,89.46,0.04347
4339,2023-06-07 11:10:00,89.37,0.04334
4340,2023-06-07 11:11:00,89.36,0.04328
4341,2023-06-07 11:12:00,89.31,0.04339
4342,2023-06-07 11:13:00,89.31,0.04354
4343,2023-06-07 11:14:00,89.29,0.04354
4344,2023-06-07 11:15:00,89.26,0.0435
4345,2023-06-07 11:16:00,89.3,0.04342
4346,2023-06-07 11:17:00,89.55,0.04354
4347,2023-06-07 11:18:00,89.46,0.04354
4348,2023-06-07 11:19:00,89.36,0.04354
4349,2023-06-07 11:20:00,89.36,0.04354
4350,2023-06-07 11:21:00,89.4,0.04354
4351,2023-06-07 11:22:00,89.38,0.04353
4352,2023-06-07 11:23:00,89.27,0.04342
4353,2023-06-07 11:24:00,89.28,0.04344
4354,2023-06-07 11:25:00,89.32,0.04342
4355,2023-06-07 11:26:00,89.36,0.04345
4356,2023-06-07 11:27:00,89.45,0.0435
4357,2023-06-07 11:28:00,89.51,0.04352
4358,2023-06-07 11:29:00,89.62,0.04349
4359,2023-06-07 11:30:00,89.57,0.04349
4360,2023-06-07 11:31:00,89.54,0.04357
4361,2023-06-07 11:32:00,89.47,0.04357
4362,2023-06-07 11:33:00,89.42,0.04358
4363,2023-06-07 11:34:00,89.48,0.04359
4364,2023-06-07 11:35:00,89.35,0.04357
4365,2023-06-07 11:36:00,89.38,0.04357
4366,2023-06-07 11:37:00,89.56,0.04358
4367,2023-06-07 11:38:00,89.51,0.04358
4368,2023-06-07 11:39:00,89.51,0.04365
4369,2023-06-07 11:40:00,89.49,0.04358
4370,2023-06-07 11:41:00,89.54,0.04359
4371,2023-06-07 11:42:00,89.59,0.04359
4372,2023-06-07 11:43:00,89.68,0.04359
4373,2023-06-07 11:44:00,89.71,0.04367
4374,2023-06-07 11:45:00,89.66,0.04367
4375,2023-06-07 11:46:00,89.62,0.04368
4376,2023-06-07 11:47:00,89.55,0.04367
4377,2023-06-07 11:48:00,89.53,0.04361
4378,2023-06-07 11:49:00,89.56,0.04361
4379,2023-06-07 11:50:00,89.53,0.04361
4380,2023-06-07 11:51:00,89.6,0.04357
4381,2023-06-07 11:52:00,89.63,0.04359
4382,2023-06-07 11:53:00,89.64,0.04367
4383,2023-06-07 11:54:00,89.63,0.04357
4384,2023-06-07 11:55:00,89.57,0.04357
4385,2023-06-07 11:56:00,89.6,0.04357
4386,2023-06-07 11:57:00,89.56,0.04369
4387,2023-06-07 11:58:00,89.56,0.04368
4388,2023-06-07 11:59:00,89.53,0.04368
4389,2023-06-07 12:00:00,89.57,0.0436
4390,2023-06-07 12:01:00,89.67,0.04363
4391,2023-06-07 12:02:00,89.67,0.04363
4392,2023-06-07 12:03:00,89.66,0.0435
4393,2023-06-07 12:04:00,89.68,0.04349
4394,2023-06-07 12:05:00,89.67,0.04348
4395,2023-06-07 12:06:00,89.69,0.04346
4396,2023-06-07 12:07:00,89.72,0.04344
4397,2023-06-07 12:08:00,89.75,0.04341
4398,2023-06-07 12:09:00,89.58,0.04339
4399,2023-06-07 12:10:00,89.64,0.04349
4400,2023-06-07 12:11:00,89.64,0.04349
4401,2023-06-07 12:12:00,89.7,0.0435
4402,2023-06-07 12:13:00,89.7,0.04352
4403,2023-06-07 12:14:00,89.61,0.04358
4404,2023-06-07 12:15:00,89.56,0.04358
4405,2023-06-07 12:16:00,89.54,0.04358
4406,2023-06-07 12:17:00,89.54,0.04348
4407,2023-06-07 12:18:00,89.59,0.04343
4408,2023-06-07 12:19:00,89.61,0.04343
4409,2023-06-07 12:20:00,89.52,0.04343
4410,2023-06-07 12:21:00,89.66,0.04349
4411,2023-06-07 12:22:00,89.88,0.04361
4412,2023-06-07 12:23:00,89.92,0.04364
4413,2023-06-07 12:24:00,90.02,0.04355
4414,2023-06-07 12:25:00,89.85,0.04358
4415,2023-06-07 12:26:00,89.96,0.04365
4416,2023-06-07 12:27:00,89.88,0.04365
4417,2023-06-07 12:28:00,89.85,0.04365
4418,2023-06-07 12:29:00,89.87,0.04368
4419,2023-06-07 12:30:00,89.99,0.04366
4420,2023-06-07 12:31:00,90.13,0.04368
4421,2023-06-07 12:32:00,90.39,0.04379
4422,2023-06-07 12:33:00,90.43,0.04404
4423,2023-06-07 12:34:00,90.37,0.04394
4424,2023-06-07 12:35:00,90.27,0.04406
4425,2023-06-07 12:36:00,90.19,0.044
4426,2023-06-07 12:37:00,90.18,0.044
4427,2023-06-07 12:38:00,90.15,0.04414
4428,2023-06-07 12:39:00,90.21,0.04423
4429,2023-06-07 12:40:00,90.16,0.04421
4430,2023-06-07 12:41:00,90.23,0.04421
4431,2023-06-07 12:42:00,90.35,0.0442
4432,2023-06-07 12:43:00,90.27,0.04408
4433,2023-06-07 12:44:00,90.3,0.0441
4434,2023-06-07 12:45:00,90.23,0.04417
4435,2023-06-07 12:46:00,90.18,0.04423
4436,2023-06-07 12:47:00,90.22,0.04425
4437,2023-06-07 12:48:00,90.16,0.04428
4438,2023-06-07 12:49:00,90.18,0.04432
4439,2023-06-07 12:50:00,90.18,0.04429
4440,2023-06-07 12:51:00,90.15,0.04424
4441,2023-06-07 12:52:00,90.15,0.04437
4442,2023-06-07 12:53:00,90.21,0.04437
4443,2023-06-07 12:54:00,90.16,0.04439
4444,2023-06-07 12:55:00,90.13,0.04431
4445,2023-06-07 12:56:00,90.29,0.04441
4446,2023-06-07 12:57:00,90.22,0.0444
4447,2023-06-07 12:58:00,90.35,0.04439
4448,2023-06-07 12:59:00,90.45,0.04443
4449,2023-06-07 13:00:00,90.48,0.04437
4450,2023-06-07 13:01:00,90.39,0.04434
4451,2023-06-07 13:02:00,90.34,0.04428
4452,2023-06-07 13:03:00,90.29,0.04426
4453,2023-06-07 13:04:00,90.3,0.0441
4454,2023-06-07 13:05:00,90.2,0.04408
4455,2023-06-07 13:06:00,90.08,0.04392
4456,2023-06-07 13:07:00,90.07,0.04401
4457,2023-06-07 13:08:00,90.2,0.04402
4458,2023-06-07 13:09:00,90.11,0.04402
4459,2023-06-07 13:10:00,90.16,0.04402
4460,2023-06-07 13:11:00,90.2,0.04387
4461,2023-06-07 13:12:00,90.14,0.04386
4462,2023-06-07 13:13:00,90.19,0.04387
4463,2023-06-07 13:14:00,90.13,0.04395
4464,2023-06-07 13:15:00,90.19,0.04395
4465,2023-06-07 13:16:00,90.13,0.04403
4466,2023-06-07 13:17:00,89.92,0.04395
4467,2023-06-07 13:18:00,90.07,0.04395
4468,2023-06-07 13:19:00,90.13,0.0438
4469,2023-06-07 13:20:00,90.1,0.0438
4470,2023-06-07 13:21:00,90.05,0.0438
4471,2023-06-07 13:22:00,90.05,0.04382
4472,2023-06-07 13:23:00,90.05,0.04381
4473,2023-06-07 13:24:00,90.06,0.04388
4474,2023-06-07 13:25:00,90.1,0.04388
4475,2023-06-07 13:26:00,90.15,0.04372
4476,2023-06-07 13:27:00,90.17,0.04379
4477,2023-06-07 13:28:00,90.15,0.04385
4478,2023-06-07 13:29:00,90.25,0.04381
4479,2023-06-07 13:30:00,90.21,0.04379
4480,2023-06-07 13:31:00,90.3,0.04381
4481,2023-06-07 13:32:00,90.26,0.0438
4482,2023-06-07 13:33:00,90.31,0.04384
4483,2023-06-07 13:34:00,90.37,0.04387
4484,2023-06-07 13:35:00,90.42,0.04387
4485,2023-06-07 13:36:00,90.33,0.04386
4486,2023-06-07 13:37:00,90.33,0.04386
4487,2023-06-07 13:38:00,90.33,0.04378
4488,2023-06-07 13:39:00,90.34,0.04385
4489,2023-06-07 13:40:00,90.46,0.04395
4490,2023-06-07 13:41:00,90.51,0.04395
4491,2023-06-07 13:42:00,90.48,0.04393
4492,2023-06-07 13:43:00,90.4,0.04388
4493,2023-06-07 13:44:00,90.41,0.04388
4494,2023-06-07 13:45:00,90.33,0.04394
4495,2023-06-07 13:46:00,90.31,0.04394
4496,2023-06-07 13:47:00,90.26,0.04394
4497,2023-06-07 13:48:00,90.2,0.04379
4498,2023-06-07 13:49:00,90.15,0.0438
4499,2023-06-07 13:50:00,90.17,0.04382
4500,2023-06-07 13:51:00,90.18,0.04401
4501,2023-06-07 13:52:00,90.11,0.04401
4502,2023-06-07 13:53:00,90.09,0.044
4503,2023-06-07 13:54:00,90.16,0.04405
4504,2023-06-07 13:55:00,90.18,0.04405
4505,2023-06-07 13:56:00,90.2,0.0441
4506,2023-06-07 13:57:00,90.17,0.04412
4507,2023-06-07 13:58:00,90.14,0.04415
4508,2023-06-07 13:59:00,90.13,0.04415
4509,2023-06-07 14:00:00,90.07,0.04416
4510,2023-06-07 14:01:00,90.01,0.04419
4511,2023-06-07 14:02:00,90.05,0.04419
4512,2023-06-07 14:03:00,90.08,0.0442
4513,2023-06-07 14:04:00,90.04,0.04424
4514,2023-06-07 14:05:00,89.97,0.04422
4515,2023-06-07 14:06:00,90.05,0.04423
4516,2023-06-07 14:07:00,90.0,0.04427
4517,2023-06-07 14:08:00,89.94,0.04424
4518,2023-06-07 14:09:00,89.85,0.04415
4519,2023-06-07 14:10:00,89.83,0.04418
4520,2023-06-07 14:11:00,89.88,0.04422
4521,2023-06-07 14:12:00,89.98,0.04412
4522,2023-06-07 14:13:00,89.96,0.04419
4523,2023-06-07 14:14:00,89.86,0.04417
4524,2023-06-07 14:15:00,89.8,0.04416
4525,2023-06-07 14:16:00,89.81,0.04402
4526,2023-06-07 14:17:00,89.85,0.04431
4527,2023-06-07 14:18:00,89.93,0.04451
4528,2023-06-07 14:19:00,90.01,0.04467
4529,2023-06-07 14:20:00,90.06,0.04458
4530,2023-06-07 14:21:00,89.98,0.04459
4531,2023-06-07 14:22:00,89.96,0.04456
4532,2023-06-07 14:23:00,89.97,0.04481
4533,2023-06-07 14:24:00,89.99,0.04468
4534,2023-06-07 14:25:00,89.92,0.04467
4535,2023-06-07 14:26:00,90.03,0.04463
4536,2023-06-07 14:27:00,89.95,0.04459
4537,2023-06-07 14:28:00,89.87,0.04455
4538,2023-06-07 14:29:00,89.82,0.04446
4539,2023-06-07 14:30:00,89.95,0.04451
4540,2023-06-07 14:31:00,89.87,0.04457
4541,2023-06-07 14:32:00,89.99,0.04445
4542,2023-06-07 14:33:00,89.95,0.04457
4543,2023-06-07 14:34:00,89.91,0.04445
4544,2023-06-07 14:35:00,89.81,0.0445
4545,2023-06-07 14:36:00,89.86,0.04453
4546,2023-06-07 14:37:00,89.85,0.04445
4547,2023-06-07 14:38:00,89.76,0.04444
4548,2023-06-07 14:39:00,89.7,0.04436
4549,2023-06-07 14:40:00,89.7,0.04436
4550,2023-06-07 14:41:00,89.68,0.04441
4551,2023-06-07 14:42:00,89.46,0.04425
4552,2023-06-07 14:43:00,89.35,0.04423
4553,2023-06-07 14:44:00,89.41,0.04413
4554,2023-06-07 14:45:00,89.21,0.04413
4555,2023-06-07 14:46:00,89.23,0.04414
4556,2023-06-07 14:47:00,89.31,0.04412
4557,2023-06-07 14:48:00,89.57,0.04432
4558,2023-06-07 14:49:00,89.43,0.04431
4559,2023-06-07 14:50:00,89.46,0.04435
4560,2023-06-07 14:51:00,89.69,0.04458
4561,2023-06-07 14:52:00,89.77,0.04456
4562,2023-06-07 14:53:00,89.77,0.04462
4563,2023-06-07 14:54:00,89.7,0.04451
4564,2023-06-07 14:55:00,89.88,0.04466
4565,2023-06-07 14:56:00,89.94,0.04462
4566,2023-06-07 14:57:00,89.96,0.04469
4567,2023-06-07 14:58:00,89.92,0.04473
4568,2023-06-07 14:59:00,89.95,0.0447
4569,2023-06-07 15:00:00,89.87,0.04444
4570,2023-06-07 15:01:00,89.92,0.04445
4571,2023-06-07 15:02:00,89.88,0.04444
4572,2023-06-07 15:03:00,89.92,0.04434
4573,2023-06-07 15:04:00,89.87,0.04443
4574,2023-06-07 15:05:00,89.9,0.04443
4575,2023-06-07 15:06:00,89.9,0.04436
4576,2023-06-07 15:07:00,89.82,0.04435
4577,2023-06-07 15:08:00,89.86,0.04436
4578,2023-06-07 15:09:00,89.83,0.04439
4579,2023-06-07 15:10:00,89.87,0.04453
4580,2023-06-07 15:11:00,89.84,0.04454
4581,2023-06-07 15:12:00,89.87,0.04462
4582,2023-06-07 15:13:00,89.83,0.04487
4583,2023-06-07 15:14:00,89.63,0.04468
4584,2023-06-07 15:15:00,89.43,0.04448
4585,2023-06-07 15:16:00,89.46,0.0444
4586,2023-06-07 15:17:00,89.53,0.04465
4587,2023-06-07 15:18:00,89.46,0.04463
4588,2023-06-07 15:19:00,89.59,0.04463
4589,2023-06-07 15:20:00,89.55,0.0446
4590,2023-06-07 15:21:00,89.38,0.04458
4591,2023-06-07 15:22:00,89.16,0.04445
4592,2023-06-07 15:23:00,89.18,0.0442
4593,2023-06-07 15:24:00,88.89,0.04409
4594,2023-06-07 15:25:00,89.15,0.04415
4595,2023-06-07 15:26:00,89.24,0.04411
4596,2023-06-07 15:27:00,89.38,0.04422
4597,2023-06-07 15:28:00,89.49,0.04422
4598,2023-06-07 15:29:00,89.49,0.04416
4599,2023-06-07 15:30:00,89.17,0.04417
4600,2023-06-07 15:31:00,88.9,0.044
4601,2023-06-07 15:32:00,89.03,0.04396
4602,2023-06-07 15:33:00,88.84,0.04393
4603,2023-06-07 15:34:00,88.8,0.04359
4604,2023-06-07 15:35:00,88.64,0.04345
4605,2023-06-07 15:36:00,88.75,0.04347
4606,2023-06-07 15:37:00,88.14,0.04326
4607,2023-06-07 15:38:00,88.26,0.04321
4608,2023-06-07 15:39:00,88.57,0.04316
